#SampleID	Assay_Type	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	Experiment	FT	eid	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	Unnamed: 0	Unnamed: 0.1	avg_daily_flow	biochem_oxygen_dem	collection_date	depth	env_biome	env_feature	env_material	geo_loc_name	host	isolation_source	label	lat_lon	mapfile	precipitation_24hour	publication_title	samp_collect_device	samp_size	samp_vol_we_dna_ext	sample_collection_device_or_method	sample_size	sample_volume_for_DNA_extraction	sewage_type	sewer_system_type	source_material_id	suspend_solids	tot_nitro	tot_phosphorus
SRR1594428	AMPLICON	502	PRJNA264400	SAMN03084214	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718573			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_174_Palo_Alto_Bv4v5	10/1/14	76	47	wastewater metagenome	ILLUMINA	10/22/14	SRR1594428	SRS714354	SRP049107	1St_174_Palo_Alto	180				5/2/13		sewage	wastewater treatment plant influent	water	USA:Palo Alto:California			1St_174_Palo_Alto	37.453 N 122.111 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated				
SRR1594429	AMPLICON	502	PRJNA264400	SAMN03084215	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718574			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_175_Pendleton_Bv4v5	10/1/14	71	44	wastewater metagenome	ILLUMINA	10/22/14	SRR1594429	SRS714353	SRP049107	1St_175_Pendleton	181		2.9		5/1/13		sewage	wastewater treatment plant influent	water	USA:Pendleton:Oregon			1St_175_Pendleton	45.668 N 118.837 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		217		
SRR1594430	AMPLICON	502	PRJNA264400	SAMN03084216	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718575			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_176_Salina_Bv4v5	10/1/14	71	44	wastewater metagenome	ILLUMINA	10/22/14	SRR1594430	SRS714356	SRP049107	1St_176_Salina	182		3.48	319	5/6/13		sewage	wastewater treatment plant influent	water	USA:Salina:Kansas			1St_176_Salina	38.833 N 97.607 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		314	50.6	7.3
SRR1594431	AMPLICON	502	PRJNA264400	SAMN03084217	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718576			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_177_Santa_Barbara_INF_1_Bv4v5	10/1/14	60	38	wastewater metagenome	ILLUMINA	10/22/14	SRR1594431	SRS714357	SRP049107	1St_177_Santa_Barbara_INF_1	183				5/2/13		sewage	wastewater treatment plant influent	water	USA:Santa Barbara:California			1St_177_Santa_Barbara_INF_1	34.417 N 119.686 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated				
SRR1594432	AMPLICON	502	PRJNA264400	SAMN03084218	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718577			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_178_Shakopee_Bv4v5	10/1/14	77	48	wastewater metagenome	ILLUMINA	10/22/14	SRR1594432	SRS714358	SRP049107	1St_178_Shakopee	184				5/14/13		sewage	wastewater treatment plant influent	water	USA:Shakopee:Minnesota			1St_178_Shakopee	44.798 N 93.431 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated				
SRR1594433	AMPLICON	502	PRJNA264400	SAMN03084219	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718578			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_179_St_Paul_Bv4v5	10/1/14	61	38	wastewater metagenome	ILLUMINA	10/22/14	SRR1594433	SRS714359	SRP049107	1St_179_St_Paul	185		187	200	5/16/13		sewage	wastewater treatment plant influent	water	USA:St. Paul:Minnesota			1St_179_St_Paul	44.924 N 93.046 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		238	70	5.3
SRR1594434	AMPLICON	502	PRJNA264400	SAMN03084220	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718579			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_18_Western_Rampo_Bv4v5	10/1/14	56	35	wastewater metagenome	ILLUMINA	10/22/14	SRR1594434	SRS714361	SRP049107	1St_18_Western_Rampo	186		0.21	154	8/16/12		sewage	wastewater treatment plant influent	water	USA:Hillburn:New York			1St_18_Western_Rampo	41.12 N 74.164 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated		190	67	3.36
SRR1594435	AMPLICON	502	PRJNA264400	SAMN03084221	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718580			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_180_Stockton_Bv4v5	10/1/14	50	31	wastewater metagenome	ILLUMINA	10/22/14	SRR1594435	SRS714362	SRP049107	1St_180_Stockton	187		31.3	320	5/2/13		sewage	wastewater treatment plant influent	water	USA:Stockton:California			1St_180_Stockton	37.936 N 121.328 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		310		
SRR1594436	AMPLICON	502	PRJNA264400	SAMN03084222	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718581			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_181_Syracuse_Bv4v5	10/1/14	98	62	wastewater metagenome	ILLUMINA	10/22/14	SRR1594436	SRS714360	SRP049107	1St_181_Syracuse	188				5/17/13		sewage	wastewater treatment plant influent	water	USA:Syracuse:New York			1St_181_Syracuse	43.064 N 76.178 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Combined				
SRR1594437	AMPLICON	502	PRJNA264400	SAMN03084223	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718582			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_182_West_Palm_Beach_Bv4v5	10/1/14	79	49	wastewater metagenome	ILLUMINA	10/22/14	SRR1594437	SRS714363	SRP049107	1St_182_West_Palm_Beach	189		40	254	5/9/13		sewage	wastewater treatment plant influent	water	USA:West Palm Beach:Florida			1St_182_West_Palm_Beach	26.741 N 80.132 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated		285	36.55	5.56
SRR1594438	AMPLICON	502	PRJNA264400	SAMN03084224	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718583			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_183_Whittier_Bv4v5	10/1/14	56	35	wastewater metagenome	ILLUMINA	10/22/14	SRR1594438	SRS714364	SRP049107	1St_183_Whittier	190				5/7/13		sewage	wastewater treatment plant influent	water	USA:Whittier:California			1St_183_Whittier	34.034 N 118.023 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated				
SRR1594439	AMPLICON	502	PRJNA264400	SAMN03084225	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718584			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_184_Yuma_Bv4v5	10/1/14	80	49	wastewater metagenome	ILLUMINA	10/22/14	SRR1594439	SRS714365	SRP049107	1St_184_Yuma	191		7.05	268	5/8/13		sewage	wastewater treatment plant influent	water	USA:Yuma:Arizona			1St_184_Yuma	32.73 N 114.664 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		289	40.5	5.6
SRR1594440	AMPLICON	502	PRJNA264400	SAMN03084226	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718585			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_185_Albertville_Bv4v5	10/1/14	51	32	wastewater metagenome	ILLUMINA	10/22/14	SRR1594440	SRS714366	SRP049107	1St_185_Albertville	192		0.95		5/7/13		sewage	wastewater treatment plant influent	water	USA:Albertville:Minnesota			1St_185_Albertville	45.225 N 93.661 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Combined		252		7.8
SRR1594441	AMPLICON	502	PRJNA264400	SAMN03084227	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718586			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_186_Boonville_Bv4v5	10/1/14	79	50	wastewater metagenome	ILLUMINA	10/22/14	SRR1594441	SRS714367	SRP049107	1St_186_Boonville	193		2.2		4/29/13		sewage	wastewater treatment plant influent	water	USA:Boonville:Indiana			1St_186_Boonville	38.053 N 87.289 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Combined		60		
SRR1594442	AMPLICON	502	PRJNA264400	SAMN03084228	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718587			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_187_Burkburnett_Bv4v5	10/1/14	44	27	wastewater metagenome	ILLUMINA	10/22/14	SRR1594442	SRS714368	SRP049107	1St_187_Burkburnett	194		0.4		5/1/13		sewage	wastewater treatment plant influent	water	USA:Burkburnett:Texas			1St_187_Burkburnett	34.102 N 98.562 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated				
SRR1594443	AMPLICON	502	PRJNA264400	SAMN03084229	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718588			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_19_Great_Falls_Bv4v5	10/1/14	53	32	wastewater metagenome	ILLUMINA	10/22/14	SRR1594443	SRS714369	SRP049107	1St_19_Great_Falls	195		10.3	148	8/9/12		sewage	wastewater treatment plant influent	water	USA:Great Falls:Montana			1St_19_Great_Falls	47.521 N 111.299 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		168		
SRR1594444	AMPLICON	502	PRJNA264400	SAMN03084230	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718589			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_193_Great_Falls_Bv4v5	10/1/14	84	52	wastewater metagenome	ILLUMINA	10/22/14	SRR1594444	SRS714372	SRP049107	1St_193_Great_Falls	196		9.42	201	4/28/13		sewage	wastewater treatment plant influent	water	USA:Great Falls:Montana			1St_193_Great_Falls	47.521 N 111.299 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		248		
SRR1594445	AMPLICON	502	PRJNA264400	SAMN03084231	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718590			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_195_Hillburn_Bv4v5	10/1/14	76	48	wastewater metagenome	ILLUMINA	10/22/14	SRR1594445	SRS714371	SRP049107	1St_195_Hillburn	197		0.23	123	5/1/13		sewage	wastewater treatment plant influent	water	USA:Hillburn:New York			1St_195_Hillburn	41.12 N 74.164 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		193	42.56	3.46
SRR1594446	AMPLICON	502	PRJNA264400	SAMN03084232	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718591			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_196_JohnsCreek_Env_Camp_Bv4v5	10/1/14	44	27	wastewater metagenome	ILLUMINA	10/22/14	SRR1594446	SRS714370	SRP049107	1St_196_JohnsCreek_Env_Camp	198				5/14/13		sewage	wastewater treatment plant influent	water	USA:Johns Creek:Georgia			1St_196_JohnsCreek_Env_Camp	33.977 N 84.267 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated				
SRR1594447	AMPLICON	502	PRJNA264400	SAMN03084233	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718592			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_197_JohnsCreek_Little_Riv_Bv4v5	10/1/14	91	55	wastewater metagenome	ILLUMINA	10/22/14	SRR1594447	SRS714373	SRP049107	1St_197_JohnsCreek_Little_Riv	199				5/15/13		sewage	wastewater treatment plant influent	water	USA:Johns Creek:Georgia			1St_197_JohnsCreek_Little_Riv	34.018 N 84.227 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated				
SRR1594448	AMPLICON	502	PRJNA264400	SAMN03084234	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718593			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_199_Milwaukee_JI_Bv4v5	10/1/14	50	29	wastewater metagenome	ILLUMINA	10/22/14	SRR1594448	SRS714374	SRP049107	1St_199_Milwaukee_JI	200		69.87	333	4/30/13		sewage	wastewater treatment plant influent	water	USA:Milwaukee:Wisconsin			1St_199_Milwaukee_JI	43.022 N 87.9 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Combined		292	49.73	4.41
SRR1594449	AMPLICON	502	PRJNA264400	SAMN03084235	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718594			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_200_Milwaukee_SS_Bv4v5	10/1/14	63	36	wastewater metagenome	ILLUMINA	10/22/14	SRR1594449	SRS714375	SRP049107	1St_200_Milwaukee_SS	201			207	4/30/13		sewage	wastewater treatment plant influent	water	USA:Oak Creek:Wisconsin			1St_200_Milwaukee_SS	42.888 N 87.846 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		250		2.77
SRR1594450	AMPLICON	502	PRJNA264400	SAMN03084236	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718595			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_202_Monticello_Monticello_Bv4v5	10/1/14	88	53	wastewater metagenome	ILLUMINA	10/22/14	SRR1594450	SRS714376	SRP049107	1St_202_Monticello_Monticello	202		1.13		4/30/13		sewage	wastewater treatment plant influent	water	USA:Monticello:Minnesota			1St_202_Monticello_Monticello	45.298 N 93.775 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		390		8.01
SRR1594451	AMPLICON	502	PRJNA264400	SAMN03084237	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718596			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_209_Richmond_Bv4v5	10/1/14	88	55	wastewater metagenome	ILLUMINA	10/22/14	SRR1594451	SRS714377	SRP049107	1St_209_Richmond	203		5.56		5/2/13		sewage	wastewater treatment plant influent	water	USA:Richmond:California			1St_209_Richmond	37.919 N 122.378 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		299	35.8	5.8
SRR1594452	AMPLICON	502	PRJNA264400	SAMN03084238	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718597			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_21_Marine_Park_Bv4v5	10/1/14	52	32	wastewater metagenome	ILLUMINA	10/22/14	SRR1594452	SRS714378	SRP049107	1St_21_Marine_Park	204		9.59	214	8/22/12		sewage	wastewater treatment plant influent	water	USA:Vancouver:Washington			1St_21_Marine_Park	45.617 N 122.626 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		268		
SRR1594453	AMPLICON	502	PRJNA264400	SAMN03084239	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718598			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_210_Springboro_Bv4v5	10/1/14	107	66	wastewater metagenome	ILLUMINA	10/22/14	SRR1594453	SRS714379	SRP049107	1St_210_Springboro	205		2.35	275	4/30/13		sewage	wastewater treatment plant influent	water	USA:Springboro:Ohio			1St_210_Springboro	39.55 N 84.24 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		213		
SRR1594454	AMPLICON	502	PRJNA264400	SAMN03084240	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718599			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_211_Vancouver_MarinePark_Bv4v5	10/1/14	74	45	wastewater metagenome	ILLUMINA	10/22/14	SRR1594454	SRS714380	SRP049107	1St_211_Vancouver_MarinePark	206		10.58	221	4/29/13		sewage	wastewater treatment plant influent	water	USA:Vancouver:Washington			1St_211_Vancouver_MarinePark	45.617 N 122.626 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		267		
SRR1594455	AMPLICON	502	PRJNA264400	SAMN03084241	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718600			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_212_Vancouver_Westside_Bv4v5	10/1/14	59	36	wastewater metagenome	ILLUMINA	10/22/14	SRR1594455	SRS714382	SRP049107	1St_212_Vancouver_Westside	207		9.72	473	4/29/13		sewage	wastewater treatment plant influent	water	USA:Vancouver:Washington			1St_212_Vancouver_Westside	45.636 N 122.694 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		575		
SRR1594456	AMPLICON	502	PRJNA264400	SAMN03084242	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718601			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_214_Williamson_Williamson_Bv4v5	10/1/14	90	57	wastewater metagenome	ILLUMINA	10/22/14	SRR1594456	SRS714381	SRP049107	1St_214_Williamson_Williamson	208		0.68	329	5/15/13		sewage	wastewater treatment plant influent	water	USA:Williamson:West Virginia			1St_214_Williamson_Williamson	37.67 N 82.275 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		324		
SRR1594457	AMPLICON	502	PRJNA264400	SAMN03084243	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718602			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_215_Woodmere_Bv4v5	10/1/14	83	54	wastewater metagenome	ILLUMINA	10/22/14	SRR1594457	SRS714384	SRP049107	1St_215_Woodmere	209		0.29		5/2/13		sewage	wastewater treatment plant influent	water	USA:Woodmere:Ohio			1St_215_Woodmere	41.456 N 81.475 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		271	20.63	
SRR1594458	AMPLICON	502	PRJNA264400	SAMN03084244	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718603			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_217_Denver_South_Bv4v5	10/1/14	87	55	wastewater metagenome	ILLUMINA	10/22/14	SRR1594458	SRS714383	SRP049107	1St_217_Denver_South	210		85		4/29/13		sewage	wastewater treatment plant influent	water	USA:Denver:Colorado			1St_217_Denver_South	39.808 N 104.956 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated				
SRR1594459	AMPLICON	502	PRJNA264400	SAMN03084245	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718604			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_218_Brockton_Bv4v5	10/1/14	102	65	wastewater metagenome	ILLUMINA	10/22/14	SRR1594459	SRS714385	SRP049107	1St_218_Brockton	211		14.3		4/29/13		sewage	wastewater treatment plant influent	water	USA:Brockton:Massachusetts			1St_218_Brockton	42.047 N 71.006 E	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		106		3.9
SRR1594460	AMPLICON	502	PRJNA264400	SAMN03084246	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718605			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_219_Santa_Barbara_INF_2_Bv4v5	10/1/14	72	45	wastewater metagenome	ILLUMINA	10/22/14	SRR1594460	SRS714386	SRP049107	1St_219_Santa_Barbara_INF_2	212				5/2/13		sewage	wastewater treatment plant influent	water	USA:Santa Barbara:California			1St_219_Santa_Barbara_INF_2	34.417 N 119.686 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated				
SRR1594461	AMPLICON	502	PRJNA264400	SAMN03084247	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718606			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_22_Vancouver_Westside_Bv4v5	10/1/14	48	30	wastewater metagenome	ILLUMINA	10/22/14	SRR1594461	SRS714387	SRP049107	1St_22_Vancouver_Westside	213		8.42	368	8/22/12		sewage	wastewater treatment plant influent	water	USA:Vancouver:Washington			1St_22_Vancouver_Westside	45.636 N 122.694 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		613		
SRR1594462	AMPLICON	502	PRJNA264400	SAMN03084248	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718607			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_220_Honouliuli_Bv4v5	10/1/14	59	37	wastewater metagenome	ILLUMINA	10/22/14	SRR1594462	SRS714389	SRP049107	1St_220_Honouliuli	214		25.2		6/4/13		sewage	wastewater treatment plant influent	water	USA:Honolulu:Hawaii			1St_220_Honouliuli	21.331 N 158.037 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated				
SRR1594463	AMPLICON	502	PRJNA264400	SAMN03084249	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718608			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_221_Sand_Island_Bv4v5	10/1/14	86	54	wastewater metagenome	ILLUMINA	10/22/14	SRR1594463	SRS714388	SRP049107	1St_221_Sand_Island	215		57.6		6/4/13		sewage	wastewater treatment plant influent	water	USA:Honolulu:Hawaii			1St_221_Sand_Island	21.306 N 157.882 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated				
SRR1594464	AMPLICON	502	PRJNA264400	SAMN03084250	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718609			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_23_Heavener_Bv4v5	10/1/14	51	31	wastewater metagenome	ILLUMINA	10/22/14	SRR1594464	SRS714390	SRP049107	1St_23_Heavener	216		0.29	136	8/9/12		sewage	wastewater treatment plant influent	water	USA:Heavener:Oklahoma			1St_23_Heavener	34.885 N 94.616 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated		124	27	
SRR1594465	AMPLICON	502	PRJNA264400	SAMN03084251	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718610			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_24_Moore_Bv4v5	10/1/14	41	25	wastewater metagenome	ILLUMINA	10/22/14	SRR1594465	SRS714391	SRP049107	1St_24_Moore	217		3.84		8/23/12		sewage	wastewater treatment plant influent	water	USA:Moore:Oklahoma			1St_24_Moore	35.298 N 97.485 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		204	30.6	
SRR1594466	AMPLICON	502	PRJNA264400	SAMN03084252	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718611			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_26_Burkburnett_Bv4v5	10/1/14	74	45	wastewater metagenome	ILLUMINA	10/22/14	SRR1594466	SRS714392	SRP049107	1St_26_Burkburnett	218		0.55	113	8/14/12		sewage	wastewater treatment plant influent	water	USA:Burkburnett:Texas			1St_26_Burkburnett	34.102 N 98.562 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated		128		
SRR1594467	AMPLICON	502	PRJNA264400	SAMN03084253	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718612			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_28_Gladewater_Bv4v5	10/1/14	76	46	wastewater metagenome	ILLUMINA	10/22/14	SRR1594467	SRS714394	SRP049107	1St_28_Gladewater	219		0.51	141	8/22/12		sewage	wastewater treatment plant influent	water	USA:Gladewater:Texas			1St_28_Gladewater	32.533 N 94.932 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated		207		
SRR1594468	AMPLICON	502	PRJNA264400	SAMN03084254	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718613			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_30_Northside_Bv4v5	10/1/14	60	37	wastewater metagenome	ILLUMINA	10/22/14	SRR1594468	SRS714393	SRP049107	1St_30_Northside	220		0.88		8/14/12		sewage	wastewater treatment plant influent	water	USA:Auburn:Alabama			1St_30_Northside	32.627 N 85.544 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		223	29	5.2
SRR1594469	AMPLICON	502	PRJNA264400	SAMN03084255	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718614			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_31_Southside_Bv4v5	10/1/14	56	35	wastewater metagenome	ILLUMINA	10/22/14	SRR1594469	SRS714395	SRP049107	1St_31_Southside	221		5.11		8/14/12		sewage	wastewater treatment plant influent	water	USA:Auburn:Alabama			1St_31_Southside	32.536 N 85.509 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		390	20.5	4.66
